Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Area Population,More than 3 bedrooms,Price
64744.94244429671,5.900247576145968,8.467599728547725,28880.01758597632,1,1270999.9393805678
51976.02393282758,5.354922556314238,7.375559650518889,36360.16874931794,1,910211.0189369676
61252.63767152307,5.189911336240972,7.191572626893767,40890.266028668106,1,1026271.795942856
58841.14292354737,7.754160967321633,6.916338173639076,39555.07059403552,1,1496729.5357664232
79112.64140506249,6.35725099295472,7.851529600067239,33771.74049235577,1,1490539.0581097947
76056.28911195931,6.480979870708167,8.245224408187642,28470.701474178964,1,1491838.4944434683
52399.64822024587,6.804016970945084,8.971111958926066,18092.130362361288,1,996771.2481507692
77551.62779915938,5.535920946384011,4.6791342541236505,35834.49299575758,0,1064854.308940125
64160.8159464993,5.67760880970629,6.53495952378068,32339.006277820736,1,985749.787356535
71167.03414492463,7.328943583122292,9.44232501801567,35174.871339599966,1,1952622.401731699
84963.66340838277,7.068466765685594,6.207145313715468,40447.01074595825,1,1754969.16194479
59712.8223088661,5.735499521536169,6.979752379208059,42601.84261512793,1,1122240.3639845713
77733.7311864233,5.624500143734938,5.967832307070272,32074.57598618572,1,1236931.7282626638
85707.07875270022,4.374148490821319,6.350156835634861,10424.41624545052,1,966084.4204303528
70280.36135172554,4.728804322041256,5.012885305742059,39662.74186833058,1,852268.6716506324
69330.74121982856,7.3189072604429475,6.252757357745479,30097.835590492406,0,1280669.8734660477
72988.70596945556,5.959379250218886,5.748437260210997,50566.64479878423,1,1190213.5129050135
65697.82067402074,5.728201696551619,7.28210684671993,28742.125952306207,1,1123851.141411446
76245.2184748448,7.955766597400693,7.826124970748363,32016.234756306465,1,1689120.4265200938
53546.8721395812,7.174569182972826,8.343557927043136,45504.20368709172,1,1573347.7884437758
73643.05729843827,6.7668531850573865,8.337085350196336,43152.1395773558,1,1696977.6628325956
84774.45122079093,7.019666732815714,5.450658516539263,32383.555436974315,0,1414286.724494317
58140.94031695973,5.064855374541297,6.649447661086227,49337.531521526114,0,755292.1143602777
61881.16371697171,6.293585381888211,6.048295389410787,21397.44860131345,0,714706.4288537387
75312.25951011907,5.364982405823022,6.6673655468721735,9487.921585477769,1,944001.5583308408
81328.80730440741,6.483153394079041,6.908829672448301,31231.54440251791,1,1523136.4847209472
77931.47645746189,6.501686214817977,6.647662430667879,23182.604845881942,1,1422916.8108158372
84602.59697059699,7.0972458307264805,7.008427330186108,39683.43799672896,1,1945618.658114016
72445.03330307307,5.4881968791906015,6.509449186063911,69553.98832715878,0,1726719.066744131
57497.12815278021,6.674070664973987,7.524542188461938,43204.157615164986,1,1051123.8330999936
87266.3402254392,8.248959366362318,7.234261403725075,45161.187677411326,1,2249122.541335193
62431.938099572384,6.798993827609197,8.599555446010704,44115.98341937827,1,1523915.1446841708
72107.42806883395,4.542306380217561,6.981984298910335,29981.34654081892,0,1039517.5335082016
55577.071754256736,6.533916121710521,7.1625356970304646,19560.012414389155,1,818057.8953027214
62327.89441093188,5.233977928478238,7.285225481926964,43364.42818970814,1,1115466.5850714108
73931.1426621128,5.662286845173958,6.981246600259586,29568.95886212549,0,1258178.804411881
63429.27469095081,6.362565274696503,8.441119043046335,37998.99693118717,1,1435423.7077532832
73423.90295447822,5.975373485631425,5.8109425115908495,34711.782422499266,1,1153470.4397478565
75175.87311311385,8.561761656558057,5.197253904709156,22367.482065856813,0,1425603.4949813597
56636.24612756348,6.257028600548349,7.863188942561924,28139.368462193237,1,1048350.6918200088
67665.93962726869,6.46712689284725,6.3339205621406265,24758.489063321493,1,1214482.378653457
65986.81793940437,4.53177765564368,6.860860393623055,24056.60446550333,0,821859.065727853
54273.9148821629,5.5505436284628695,6.798805805624156,24233.0614582679,1,753652.2718451797
75547.841619999,3.99242047479906,7.332769652569191,40043.102161838346,1,1220001.3342399488
70151.08661180457,6.7241233868922325,7.706580734654397,15255.237756307766,1,1075675.1076300803
74449.12173649532,6.223626135894506,7.39267506203232,24837.590727940733,1,1396082.3520452469
66919.64032259505,7.826435951789139,7.32056283382634,18867.78161871417,1,1137801.932711826
68473.86311581227,5.746509589566678,6.232295864706267,43146.98202004501,0,1159953.5929204985
76113.21733361193,6.377936931302479,7.7362944929124495,26481.51176570304,1,1487849.8761712434
61212.19547976767,6.408500651453943,5.538058083063562,32045.559867731183,1,1103072.438661612
59768.80592116668,5.805732788016711,7.425903425332881,26202.63146426667,1,897291.1153231284
78847.53636813493,5.573231808068186,7.027355369061293,20653.898307522188,1,1214320.5743640617
75735.34289931707,5.761755984603777,8.065659921374554,37268.26996505183,1,1364363.3753658957
77847.34896754657,5.239653409902749,7.282521301589923,30231.80829484752,1,1249092.9279203585
56231.16179588852,5.459845342454068,5.014916517281431,52657.03375395036,0,946479.234861472
89163.49858832941,4.692855436434486,6.010742815421219,44016.14744109538,0,1659805.1840413518
62377.064471361926,6.28999319414062,7.218400330226232,39075.95637823895,1,1285399.5645622916
68864.28229521557,6.002053939783047,4.967388399815217,29802.32138298291,1,898281.9024826281
82440.89575583878,6.291501387884197,7.037477117350623,27545.529543414574,1,1483848.1693759758
60948.88088410363,7.161865646199329,6.224971330084706,39754.38814264675,0,1353488.41646297
69729.60586266218,6.168255827405512,7.241492040124083,31719.742644433856,1,1268703.8107933956
75491.79999479739,6.29926866657253,7.330292760097652,26013.680482004947,1,1448573.8446779854
80648.06571340143,6.355333720138657,5.881851884649381,35091.95552978158,1,1343605.8001820482
84036.59864996801,7.733834889840588,5.740479724362851,32766.60197226402,1,1511537.7452908773
76590.37671247189,5.94032527607211,7.691535724596852,40643.078327944415,1,1662038.7593434926
63534.45595944375,6.4696941299034645,8.017692368081633,38128.983695678784,1,1166673.195064525
67269.99554344284,6.3258218346655575,7.472849853306633,41780.4736923106,1,1375633.3727060992
50887.44007415203,4.45899739256908,7.063683438622076,47731.01075600681,1,839638.4609643505
80597.11180091741,6.440796383099272,7.6612802628844605,34487.574762073586,1,1638265.394523659
66041.12357953933,6.493916521425493,8.219394258320389,40163.97083410264,1,1385400.4556730608
81316.38029269694,4.1326944402962456,7.2044586149013154,35589.59472350224,1,1153233.2406400938
67877.02913420956,5.322287407981587,7.958894133895539,43300.95464130398,1,1370178.474136888
69306.95842002539,5.562622946536268,6.9389081525290255,36851.38401385537,0,1181877.1832375266
61200.72617535951,5.299694000232763,6.2346146404078375,42789.69221657104,1,894251.0686357756
70619.16696646326,5.8902693529696615,7.935510755620596,37865.64854758692,1,1421135.814954099
69910.85188390661,5.899946658742032,5.630525331754607,38440.73729111237,1,1028964.4739347702
64889.21933811397,3.7270839328418703,7.655452911272443,25904.979911800237,1,923508.1256504912
69900.13395920537,6.327089455579013,8.366505983691246,32679.187663398912,1,1599634.4650367943
79045.03980407419,5.539685889961555,8.203295269985816,24721.959042861738,1,1369186.0702979171
76460.22067260153,7.030844864310821,6.629940741772738,46851.04219008501,1,1748782.8086400446
58307.727881242616,6.381029537516147,8.308603108487894,25509.069777363937,1,1150877.735443249
56679.016016969945,5.096643486466147,8.971411852272436,40785.027302642535,1,1110598.7546988558
58823.0501930945,5.711384514505963,7.168189941474735,38682.56932780522,1,1159207.0846165894
80836.34485731441,5.767367199809023,7.421920926815972,49864.469771349766,1,1811377.22137966
67710.11297939776,5.854378133851231,8.482522520430308,25222.462415183298,1,1267443.3976117745
70027.6471288086,7.336016030674903,5.360885834200758,40512.81684725937,1,1352547.6933606025
36100.444226680745,5.778489499420856,5.49744983944904,44901.857337630565,0,599504.0192866956
67217.48614399192,4.617497452959547,6.264975082695569,23999.755217218688,1,717213.2687989543
63657.27563009919,6.415066656300567,5.810728687186082,36391.92538996875,1,1008712.5750731864
71468.27169610963,5.483242751638725,5.490311820244938,36377.83735170558,1,1071596.1123723
62989.51140119677,6.550682932542817,6.600358349948876,36913.35066679649,1,1397341.8559937114
69327.26010043811,6.162767487268367,7.109924044834307,31054.775323659247,1,1313304.5877362725
94902.23722038788,6.37086709507172,8.423788158107753,41662.0836336927,1,2106510.862818944
79579.20470621937,4.8265647049871365,7.1115264036116566,31756.405635115385,1,1306458.9058958818
73756.11862401692,5.250630615761387,6.404905702373623,59485.06632251122,1,1354928.9500961443
65873.93940622278,7.309462287475728,8.562603230007173,39785.62783758484,1,1582765.592476812
52934.4357930116,6.027445797301363,6.464112096425718,46520.69218525041,1,847155.0413472857
82830.59352676486,5.933625868501072,7.124916622686111,32026.91225344492,1,1342245.9687061738
73930.83994555451,5.281560667016422,7.681342023351491,42702.40327879457,1,1363086.9045325571
58557.13128151206,5.302173419655174,7.035171035555559,54167.341624874,1,1275318.5622062266
51718.3546120464,7.509043842127077,7.109311609639275,49639.17323695502,1,1285923.734211907
69807.72335554905,7.424253138721267,7.257604190192438,51453.2651634667,1,1789607.526139889
79627.62859251455,4.692580036375022,6.287424347713463,31638.85497453041,0,1196064.3299441882
97112.361251824,5.9147246589775095,6.133645727414041,51470.06763806436,1,1917583.9986181413
74354.2301831316,6.850208139742321,6.147313624339491,30091.116844139204,1,1370274.3873120216
72481.0261918089,5.980419347663782,8.459144706302471,45160.10160734757,1,1677204.246214425
73093.48649412041,5.695144683740957,5.780350788733363,41796.12563238165,0,1439714.2805609994
51992.74329122318,7.186340287111901,7.138233913946404,21759.506125993168,1,1012262.7116594332
66484.04819478332,4.825804425299133,9.069530121901847,51712.14408735437,1,1511743.1291910275
81182.15390530849,5.251586751132955,7.188679024662052,34141.18824055649,1,1131154.5183654232
79103.94327837795,3.7867092980485566,7.420949610629165,25767.81860041375,1,764860.4626889983
75070.26257083847,6.68045131688644,6.261276083031906,44682.75733197584,0,1681316.362253782
44688.56381644318,5.480142488915568,6.485365977119337,25120.992029428555,1,291724.24561034393
73726.17986231938,3.994323302193685,7.105746768264399,28666.7711221468,1,1013252.2090460656
64038.99388499473,4.025767576009593,7.526834227408941,54130.97595304566,1,1194709.6278581591
69896.51919414403,5.9800476794584005,7.992009255229339,38180.822325928806,1,1463003.0558812623
73723.45534544476,6.52908270006668,9.152072898942013,24723.27864929853,1,1453327.9163335168
79996.61103142392,6.1138486204131866,6.744617687764353,28067.63161229446,1,1291506.385764535
61538.90778697393,7.2339736697024435,7.380798426202059,51154.132583859326,1,1625508.0131062374
47065.05330274958,5.767574709656838,7.266027596643242,24125.87580967084,1,566896.2123271407
82381.54875310142,4.695568136125019,8.045728241246653,36655.128939367816,1,1468513.2443765462
80857.44244883224,4.8019585180074005,8.837002371856517,44385.31240784277,1,1573105.9811449796
60893.76408389992,4.128879950736982,7.5229486877987375,49076.75735247808,1,968360.5234030996
66356.05996112767,7.480941329531944,6.725864178600076,38022.83819890816,1,1309985.886794079
78438.36946358622,7.475217031733846,4.9946897862828274,35220.38316390235,1,1361219.30037656
61215.576610725664,7.488368606466308,8.79177536604451,36495.170949408894,1,1465120.4700062692
64907.98025487336,6.766015619020755,7.806463219844811,46677.27440319047,1,1571464.9652219615
80008.66783065468,4.847002320649787,8.672978875655373,45889.89048744329,1,1629098.181719524
71356.30273201472,5.156588692903747,7.175189117493143,36998.47978911207,1,1182335.6796501088
72432.70033866863,5.877126915255134,5.761669848072267,35039.46938980614,1,1010813.7090555576
67284.4748478908,5.435725733768245,6.449025947170286,24942.885851374507,1,924728.537366032
62653.09246185291,6.543983828241968,7.884325909089878,41467.86765822366,1,1382110.278182302
63968.608582175664,6.428533839712093,8.599781516122487,27404.50027179997,1,1366727.6626961108
74233.94584353584,6.495344395873143,6.618398932851826,32875.76904840848,1,1297849.7636572844
59729.25260339792,7.560599415951032,7.2701382679198945,31202.18741809061,1,1196687.6867665497
81132.00429233597,5.646510161957468,6.896793461218524,32311.853235586743,1,1281113.31524688
68500.81624062688,5.842970740471362,7.031799422900674,51746.72764067863,1,1530729.5784536256
55050.308092408864,7.209443630490473,7.153039163945371,29423.82756965005,1,1208664.8633815448
76840.45801101196,5.533214495648467,7.447127443379236,29860.078313200185,1,1417275.667232232
63428.916453738086,5.328192737812558,7.311134731798242,42996.606079586425,1,1195601.9623484935
90592.46960928394,7.700132109848975,9.708803014905254,37223.87616726714,1,2469065.5941747027
56685.01444230135,6.958044864311233,7.502115314158014,43322.16685439393,1,1223100.5424955578
69230.74974049561,6.472118818377403,5.042575353614733,43072.19660636025,0,1220276.5513435022
68916.65375504928,7.002128568034268,6.285246737266706,42744.82854025191,1,1311765.1414692528
60509.0445882,7.126074828781404,8.527952464880675,28410.303749959527,1,1198313.5980997651
85719.31562314593,4.537668421502291,6.029203977497208,32058.356240701425,1,1187609.1222876178
62134.02206112044,7.445436394034433,6.808878929257617,32157.13168707264,0,1399662.584467261
73435.1751936029,6.372610689110144,8.869466561223227,36239.55617141063,1,1597776.7705061822
55612.76294107892,7.691464822014905,7.186177831033403,42258.537380659465,1,1355022.282566689
70879.908301065,6.739317782298024,7.626799141671378,22431.606261764708,1,1137059.188484319
67461.44622709202,4.891102691367529,8.002542521433233,34573.112177431045,1,1053815.0969096147
84439.85574944071,4.313977840851482,7.698764603373151,19835.24731691517,1,1242421.532051086
67802.30909037718,6.006171337394465,7.794364246098595,36129.69101455189,1,1222041.015832907
62685.27075172421,6.057649472410956,6.766129638574037,42018.93856845016,0,1025461.1344276336
71392.47388526525,3.9975331506529495,7.8395524954145825,36009.700337263464,1,859427.979306825
59050.53429258117,6.053873156841148,7.267597143491652,37741.35882370418,1,1279803.950080495
87895.86520991557,8.057346517850192,5.63727917690659,23876.132208711293,1,1671669.451734201
70276.40492365975,7.073681922713671,7.132540449723297,26630.483734268604,1,1525601.7913737406
72640.26404655076,4.441899293271403,7.906105021100878,31470.617455810265,1,998773.9972584788
62894.12724253671,6.775334135211033,6.641306833913999,20317.21375110656,1,1012321.5738436627
50846.00806358245,5.272233697614757,7.937358364663051,45357.00431368344,1,1252419.1963991649
78688.29318937723,6.359688875961113,7.349121497204258,47812.01848791749,1,1869313.1069877336
76397.04314448618,7.616643685775798,6.76444287239506,45281.18657143328,1,1800685.9224889183
62162.62812636909,6.223896597469925,7.289358524641456,47747.36389931532,1,1393100.4226061562
75090.75511572356,6.062755514722338,6.3687917275722565,39456.87209479446,1,1166558.3735827007
61801.46537410586,5.064611431282058,7.481091173400205,36326.696940543545,1,988175.0073923124
77429.8334268821,6.96139690551279,7.199332031436925,30108.241327619795,1,1540480.613353576
74388.60125721569,4.273992745068377,5.575260460224512,33763.08393957269,1,866142.183934873
62566.56263654255,4.9374348065883735,6.3463275642065975,29365.607608270835,0,557362.204267089
68894.84506915275,5.930501632802542,6.974340367091548,28851.6014038608,1,1033290.9749004892
68738.36521464473,4.186458038028757,5.987896443725842,47445.35916724482,1,1084945.3996676442
74277.71990058018,6.987280238384045,3.2361940234262048,50233.79031002613,1,1365081.1775398466
81280.91055695803,5.875971756821648,5.2279881676896025,34933.196293502835,1,1239459.8148165469
86305.36514053609,8.064452551336549,7.203915754927435,37854.37345113622,1,2056692.7682508717
59302.22957569153,6.790821807564773,6.4314303376540645,25296.73583301805,1,1045395.3290485592
81385.22311578918,6.119687511645707,6.083928891511137,47897.15662852255,0,1679204.7409332138
64115.06376945152,5.858157003761293,7.336340463603316,34312.412509837544,1,1158742.829939291
90436.98216550784,6.821881251342168,7.630184981042245,13340.492426200168,1,1647278.684983665
75940.76388942095,5.56173964440813,8.583309246599503,49974.87944444744,1,1702090.6352886
70102.72634479968,6.646559610945941,7.110696223320081,28280.99919625144,1,1379386.3829330024
69950.96252497884,5.4877125401203335,9.462719991555424,23733.794237437756,1,1358526.7412621249
65736.34642353923,5.639329457737263,6.2998072622544345,32964.018220168604,1,991398.8218655172
53825.01307720929,6.486062242319468,6.458296196344812,27373.153283088148,1,957117.647167354
86625.48183608272,6.830319021679255,5.645363139909139,42758.666449400735,1,1638969.269045829
69376.19256862035,5.038331736875109,6.0507915192278805,18226.17943477757,0,714142.2406539195
68423.02318718063,5.5942513331034345,4.458940625086626,13345.56449095449,0,760876.0221585269
68720.92171232718,5.404097947141632,6.699021846652392,45887.34561966917,0,1343537.1784667335
70005.85362109821,4.516448215383697,6.47064969502588,40325.174177809015,0,1056993.648597157
66614.62913092693,5.702618665263175,6.667505249913938,16654.261309178095,1,1088222.4209022117
58978.22219070776,6.658345610226789,7.889947557917178,44071.60462794516,1,1308983.632164077
64538.57112303486,6.189855326620772,9.16635040311211,36678.06361804772,1,1548322.5007091828
76008.08024236374,5.4570439173750165,7.756919907874955,39842.862972052615,1,1411749.1072165458
87119.12146595045,6.831473301922772,6.654884952166821,34671.59841193215,1,1601904.3565403365
62850.31598086848,6.249503548445095,7.474265067829362,37764.36223787261,1,1277297.48311534
66295.08115542778,6.194391630247678,6.914308886759013,28112.169043144542,1,1061552.021890478
63185.836850257336,7.0951532739494105,6.824286099924631,40080.69060062678,1,1115013.1474517635
74256.17524094792,4.259876464758801,7.4835650287316815,34684.09712960607,1,1020842.5313524116
71668.30002639847,7.513542037114643,6.703125019348723,31352.40922531881,1,1440961.856944883
54476.237690276335,5.6591231678174685,6.410173910264278,33533.91966073297,0,817377.3110222428
85281.68717766502,6.860059982417704,6.807331847663506,22887.721893838458,0,1381536.933945742
72137.83744039234,4.853665890702513,8.675574517805206,38259.223799596,1,1273067.036027562
66112.5364541517,8.236623013656942,7.009803231448402,20795.150058393407,1,1376714.674198855
67047.18100399096,6.440252469923299,6.699206812546342,37937.194304004064,0,1293746.8758661628
89358.86601748462,6.1478455791657725,7.378950007174077,34063.60356076992,1,1750908.224237398
50189.14079611475,6.925375603074308,5.1947818998877695,35043.81895318761,1,555811.4067429452
73119.72041108189,7.058045773434651,7.146514915403182,35426.69012793612,1,1578829.0122140937
67972.63008453081,5.49666827807112,6.337285588091662,27865.33078637777,1,911202.1683461092
71739.61218172341,6.571495852577754,7.719301233890072,37030.72731046206,1,1628751.934587902
67292.60386556323,5.6117720567885,6.867242299037415,41837.85872230898,0,1245400.955310805
70243.4351208891,6.210270739704405,6.363084013968988,24647.90590939345,0,993725.2171881604
78274.52642510412,4.910953601413371,8.621772096135357,56299.77259934372,1,1816099.1378394717
84332.50331960821,6.182493964931173,8.756044656461897,33107.34283233716,1,1570583.3403398057
79550.64138413596,6.637633898062718,7.531227670803419,43636.50449088458,1,1626321.3209583594
79698.22091740245,4.102335551761895,6.912506241564933,42046.34040026967,0,1262494.286828816
71188.83351044313,5.695897214692995,5.856581440901638,40656.12969118199,1,1185226.6173301823
74605.03536257526,6.87208919406132,6.105858132153572,31638.22991327957,1,1360329.3586097115
71222.59783093719,5.217987014035018,7.758415332425384,54677.97281681705,1,1350459.1155681738
80972.99646823059,5.470850799085091,6.91313434551812,48036.61012093128,0,1556987.7244597748
51044.29169720073,6.067487348148941,7.783690870818613,37730.0070850408,1,886036.129514087
65066.54355638126,6.200391541378923,7.5794791616337776,27940.28441692033,1,1129613.0100203287
76259.82522372287,4.9461075180203125,7.124519309656738,19262.614249357543,1,1070240.01962079
77456.4057275939,6.394246585656201,7.205733257686268,37997.54791508851,1,1587015.3568694545
75376.95160300791,4.227764831946857,8.182415081999023,25548.51424478187,1,1146321.5813992529
79674.43425779999,6.334673344514552,7.99132932325569,17862.72750427037,1,1377447.3485206584
64408.08586994045,6.311198444363103,5.903083906592946,40817.889998612,1,1113570.8518884848
67932.0103162986,6.772336390411065,6.222862550847758,51145.320618826925,0,1593836.7851927518
75146.80358852219,4.454425781536138,8.509775274407627,55577.966447515566,1,1560746.8656891368
55378.10435175603,7.0445196722848085,6.565375468270732,41416.97914934972,0,977980.9211108278
78113.49968944429,4.844146012499802,6.747509818296053,43345.60757753476,0,1292592.392096719
81516.98657324686,5.3977189820434734,8.504044901942644,33263.14434842382,1,1458912.584498618
70306.67990112561,6.7922555028850224,6.132714371577394,29572.389237736952,0,1037780.4795439028
91392.4193353864,7.320676246291585,7.498418862858758,33379.676399016535,1,1792254.8180047118
51110.93410613797,6.068556845916536,6.906695715428585,38408.27205612383,0,882170.3184490805
99629.01358134775,5.431862976221986,7.351397521078645,36950.73905720722,1,1883481.075479004
72656.92618068929,6.652657092300137,6.231167773904744,38568.079634051086,1,1268600.3609331837
71938.00236740925,5.139113766068139,7.572943156729014,20097.13850146397,1,1157189.4377037785
69503.15044531865,5.258393115051662,6.873655817517957,45266.52944082504,1,1180989.3240263455
75287.52728081457,6.796332428978412,8.493990921467994,39219.52987830679,1,1813043.926135564
56753.73013738995,4.945615214124414,6.240884739396488,52718.24233822504,0,866666.0553738795
78044.3516472571,5.686293111730293,8.050747329552937,43771.64635758184,1,1671350.14009336
74838.65747339962,5.919090478688957,7.54327640412288,23637.25636750912,1,1137467.585767479
51580.09905599804,6.446352758635983,5.070184059038814,37511.33915037937,1,711499.2445801494
85260.65514811075,7.5788550908694114,6.119832858947816,52358.79317102249,0,1940195.3735729896
49733.31051254269,7.817418541977456,9.410156957020956,43558.825304712576,1,1496466.3571105185
76751.88141806598,5.255407345087201,8.20598004485136,32295.765486559267,1,1448995.1146448432
64595.71155228685,5.857966088144881,6.07579782162179,29668.87668555983,1,924271.7911283288
88794.59962903129,6.323865593296564,7.060329950587803,37994.97384891257,1,1747004.582759027
69909.07865569185,6.434539658499642,8.301310136702334,39347.1356842225,1,1576286.214214989
89908.77306293232,7.030649618021034,6.506991389256916,37295.99683177493,1,1712280.705535875
76278.75268967438,7.1100527096009785,7.340614471272929,49250.705896431136,1,1852375.50677484
55405.12011784816,8.334376722948441,6.08450851403905,18257.149251188348,1,1007596.0425748297
68270.75669370065,5.675103553602575,6.7955044309840025,31159.288708293763,1,1034779.1897331612
71275.3148970881,6.311996291090011,6.406944569880968,28922.95889468064,1,1006544.5265988766
53079.79601402464,5.241162510241844,6.393980784250005,33083.434710401896,0,736798.5333089959
66690.97246773285,6.8012456335455695,6.677087284566492,22619.114640823187,1,1109006.2873668086
61644.1736115033,7.163657224561366,7.751754050316921,27809.135076618382,1,1384140.2270663455
80015.54973288652,6.140989609794848,8.848999367521149,52469.76544544002,1,2084883.7904024213
62591.861492992255,5.308936928111409,6.767455055357902,32210.428435676717,1,801194.619821129
70673.84254351564,6.204022607822544,5.877785178849026,58256.114761727855,1,1412242.7547273785
82535.28052242793,7.250403732531406,7.506903350987615,43272.31005201776,1,1890789.1767706247
82610.44538197071,5.879915504429444,7.438630683226813,34880.770422808346,1,1841904.2432740403
84776.7084930242,6.07793513403589,7.131393662010762,26952.556811047365,1,1467075.1685579268
51918.54687330903,5.892496999063001,6.708809211828588,24734.406519827065,1,661043.3565144942
68858.03161618678,5.527126902055095,6.282827422367735,28846.95052263519,1,978035.3447748432
53418.53531170417,6.334282672769919,8.424079331206839,33572.74696759448,1,1250882.2917570665
70696.40244940577,6.515076986679532,5.875831850445107,43313.16511969776,1,1409238.797596417
70902.30486748338,5.613920924161405,6.415893842744813,36768.63392707383,1,1162746.6210813588
62043.17584706179,5.824410874205736,7.043611453029056,23249.82460967532,1,878862.7456844705
61411.41702990923,5.6691814943724,7.091345491753968,49175.33938221894,1,1338424.7883671494
58293.43194408631,5.7097716955539015,7.404870424073883,45033.38900493772,1,1094347.9684030702
70851.59901259278,6.232564644449598,6.900568875467856,27024.98662859246,1,1195897.7405229155
65669.98453005856,4.732357320054796,8.10567172439999,40115.76381136527,1,1050239.9038404576
64823.01583521916,5.079006174880151,7.053927147217856,36481.32775191065,1,914231.2923067894
68363.25907423165,6.3063689199788735,6.358629330248303,20667.902933502224,1,864483.7584963772
70596.85094545821,6.5482742866236565,6.539985895357233,51614.83013550209,1,1599478.9856644769
67947.3974493343,7.097452090805351,6.920409265187439,35681.15262127569,1,1336356.2325639816
96807.436911718,6.182167977374256,7.301723912250078,29269.137336154537,1,1808341.465666734
66733.63181139683,7.402303152589003,7.219763303654298,35193.211499002224,1,1424283.373183943
80665.00157332086,5.698054349960632,6.645553737474673,40952.01693112017,1,1471799.6763039234
75378.62763604769,6.596081195490327,7.103157514907898,28300.607604324185,1,1347622.4830190958
65198.943392411325,7.107951500145791,7.612168510253952,23580.869188916367,1,1163741.658300815
78739.22459723338,6.528647477143442,6.332676904959189,28884.041636671034,0,1450624.523999585
66697.53134285237,6.532590684638509,6.014092418784906,25896.99089487541,1,982298.0365595416
58822.04320816885,5.131804628119363,8.500956441010644,34141.832008966514,1,868314.4735625429
75093.95693851731,5.62436062645842,7.391411757627032,27247.9525619324,1,1231511.931157747
68709.27916420356,5.118864117057248,6.449323694266506,16668.26685590166,1,663128.8400534061
68192.53017411986,5.759335350179622,6.1946130509581865,46821.31972313176,1,1210496.6250449277
84090.36174329597,6.4192987561687,6.882918440146657,25127.5488373984,0,1409033.070887529
69277.75897757974,5.322269839263871,7.206177863378746,57408.3128937472,1,1356384.6675167023
63833.388037227625,6.9300884300794685,5.7225874258627165,28928.918186835934,1,1125476.2017695494
70698.78409003714,6.746762461940911,6.749401541779305,22987.66823995696,1,1129975.8171178924
68258.10604983888,4.425809430708791,7.487692924488722,36205.14862834159,1,1003642.6274172928
62699.43921681425,6.358746642871367,7.460134654526981,37816.33769638553,1,1306367.8106375176
76933.60610799697,8.540364463932763,7.438544259886018,33433.33877264724,1,1775874.7601040124
65959.78115654303,6.66678316060979,6.087649649526927,29803.17135175002,1,1036685.2408148928
78020.03952611849,7.042713319478956,6.573968615475571,49601.23863810687,0,1869929.20180342
69559.49630028944,6.520454686593436,6.804324120105758,42013.73239745644,0,1381085.72928298
90890.48581376827,7.510170524809988,7.59548654566475,45519.2562712043,1,2252243.340472784
56901.09377167588,6.805948234194566,6.474248437010568,13704.3507537682,0,787039.6446794184
59206.165265361815,6.0436931614305625,7.780614540183874,28805.355492035585,1,957283.65635498
65302.37247295227,5.894596789980924,5.842130448527416,43818.67865641199,0,1173695.2918510274
86369.24033104371,7.126819681852742,4.807452587314575,43683.302559315285,1,1713161.6991637428
71499.91565954227,6.024763926033676,6.511808718872203,41870.908385299954,1,1325503.4540826778
69312.9819156039,6.611320093927843,7.562436938264632,44237.12104176055,1,1501497.532370449
77797.39496379187,7.440520776533347,6.229360043389067,33847.014508848304,0,1573580.2338345246
55631.29776511868,5.3499315770175615,5.768682534066079,30884.4509927487,1,693566.7572719983
70836.01134647628,7.071294500466199,5.98852709755665,37047.882555650925,1,1524586.7872167008
62152.60602731634,7.034052002344514,5.569340160600678,42785.08177572908,1,1048818.2102501562
66919.91547589921,6.3711792563992535,6.673256383015117,38858.8764903344,1,1310764.111882944
79868.12243388723,4.455360136239368,7.403600629552398,54228.07490085127,1,1537329.5695361544
73145.45969673296,6.426441855098504,6.708181952474017,41209.0307794437,0,1244881.3632416883
54535.45371890148,5.278065149187797,6.871037560937878,30852.207006319582,1,732733.2362930495
72240.12695843534,4.770273499727402,8.59931966849025,25012.869778260894,1,1095806.62594953
47266.34391787416,5.414565600954802,5.379363224583494,33421.95540596019,1,476006.4445144393
82551.53960623659,7.746032248755581,5.216144084277786,40086.08586229728,1,1599911.367564835
72232.36595172453,5.791634957726082,8.460741393229888,49668.50107082135,1,1675825.7208052117
71624.58536664362,5.646393371098696,7.43833552941017,29089.783589920666,1,1175868.9992109209
71670.44850025591,6.630034547508775,6.529723045730096,31709.34045864084,1,1135079.3452920208
86157.17573424338,4.9863120786684725,6.475843395424623,62963.75539456241,0,1833208.5791579715
82416.13226256485,5.379463350755733,7.148236135695107,15290.317055903548,1,1120349.773128633
69566.74302579144,5.7846373069064985,5.654256367696142,37491.14691219292,0,1080735.9840692123
66684.34727165822,5.553655007484561,6.965764485559603,37226.30714989096,0,1168574.665599605
71743.48382252385,8.182597765421484,7.658973254289105,44674.89102813087,1,1919693.23049382
55473.73631915288,6.368083311016872,8.17797077718776,48021.89286503418,1,1466605.7737989684
66261.61648744928,7.116363923992761,7.766273200639257,26264.32179338267,1,1234037.2359336603
65380.31623827201,7.525690556683009,7.34602835581618,21641.476199740937,1,1269486.3372270886
